,Дата,ФУНТ СТЕРЛИНГОВ,ДИРХАМ ОАЭ,ДОЛЛАР США,ЕВРО,РОССИЙСКИЙ РУБЛЬ,ТУРЕЦКАЯ ЛИРА,"Размер ставки, %","Коридор базовой ставки, %"
1726,2020-05-24,504.48,112.85,414.46,451.35,5.77,60.87,9.5,"7,5 - 11,5"
1727,2020-05-25,504.48,112.85,414.46,451.35,5.77,60.87,9.5,"7,5 - 11,5"
1728,2020-05-26,504.62,112.76,414.13,451.4,5.8,60.81,9.5,"7,5 - 11,5"
1729,2020-05-27,508.59,112.48,413.12,452.86,5.82,60.97,9.5,"7,5 - 11,5"
1730,2020-05-28,508.37,112.2,412.1,454.34,5.82,60.82,9.5,"7,5 - 11,5"
1731,2020-05-29,505.62,112.33,412.55,454.18,5.81,60.65,9.5,"7,5 - 11,5"
1732,2020-05-30,506.11,112.05,411.54,458.13,5.84,60.3,9.5,"7,5 - 11,5"
1733,2020-05-31,506.11,112.05,411.54,458.13,5.84,60.3,9.5,"7,5 - 11,5"
1734,2020-06-01,506.11,112.05,411.54,458.13,5.84,60.3,9.5,"7,5 - 11,5"
1735,2020-06-02,506.19,111.25,408.61,454.09,5.86,59.9,9.5,"7,5 - 11,5"
1736,2020-06-03,505.54,109.55,402.37,449.81,5.86,59.51,9.5,"7,5 - 11,5"
1737,2020-06-04,500.77,108.24,397.56,445.94,5.82,58.97,9.5,"7,5 - 11,5"
1738,2020-06-05,500.47,108.78,399.51,447.33,5.78,59.05,9.5,"7,5 - 11,5"
1739,2020-06-06,504.78,108.82,399.67,452.95,5.82,59.04,9.5,"7,5 - 11,5"
1740,2020-06-07,504.78,108.82,399.67,452.95,5.82,59.04,9.5,"7,5 - 11,5"
1741,2020-06-08,504.78,108.82,399.67,452.95,5.82,59.04,9.5,"7,5 - 11,5"
1742,2020-06-09,503.59,108.18,397.31,448.76,5.83,58.56,9.5,"7,5 - 11,5"
1743,2020-06-10,503.9,108.52,398.59,449.09,5.79,58.65,9.5,"7,5 - 11,5"
1744,2020-06-11,509.13,108.72,399.32,453.55,5.81,58.82,9.5,"7,5 - 11,5"
1745,2020-06-12,506.97,108.76,399.47,454.64,5.8,58.84,9.5,"7,5 - 11,5"
1746,2020-06-13,510.15,109.83,403.38,456.67,5.8,59.14,9.5,"7,5 - 11,5"
1747,2020-06-14,510.15,109.83,403.38,456.67,5.8,59.14,9.5,"7,5 - 11,5"
1748,2020-06-15,510.15,109.83,403.38,456.67,5.8,59.14,9.5,"7,5 - 11,5"
1749,2020-06-16,507.93,110.29,405.08,455.63,5.76,59.27,9.5,"7,5 - 11,5"
1750,2020-06-17,510.98,109.91,403.68,457.53,5.79,59.05,9.5,"7,5 - 11,5"
1751,2020-06-18,506.64,110.06,404.21,453.85,5.79,59.02,9.5,"7,5 - 11,5"
1752,2020-06-19,505.74,110.21,404.79,455.31,5.84,59.03,9.5,"7,5 - 11,5"
1753,2020-06-20,501.39,109.94,403.79,452.77,5.82,58.9,9.5,"7,5 - 11,5"
1754,2020-06-21,501.39,109.94,403.79,452.77,5.82,58.9,9.5,"7,5 - 11,5"
1755,2020-06-22,501.39,109.94,403.79,452.77,5.82,58.9,9.5,"7,5 - 11,5"
1756,2020-06-23,499.37,109.64,402.72,451.57,5.81,58.73,9.5,"7,5 - 11,5"
1757,2020-06-24,499.37,109.25,401.26,452.86,5.83,58.51,9.5,"7,5 - 11,5"
1758,2020-06-25,502.25,109.32,401.51,453.79,5.81,58.57,9.5,"7,5 - 11,5"
1759,2020-06-26,501.57,109.88,403.58,452.66,5.82,58.93,9.5,"7,5 - 11,5"
1760,2020-06-27,497.76,109.42,401.87,450.82,5.79,58.63,9.5,"7,5 - 11,5"
1761,2020-06-28,497.76,109.42,401.87,450.82,5.79,58.63,9.5,"7,5 - 11,5"
1762,2020-06-29,497.76,109.42,401.87,450.82,5.79,58.63,9.5,"7,5 - 11,5"
1763,2020-06-30,497.88,109.95,403.83,455.12,5.77,58.92,9.5,"7,5 - 11,5"
1764,2020-07-01,495.42,109.98,403.93,452.52,5.7,58.93,9.5,"7,5 - 11,5"
1765,2020-07-02,503.34,110.45,405.66,454.7,5.71,59.18,9.5,"7,5 - 11,5"
1766,2020-07-03,507.74,110.48,405.77,457.91,5.77,59.2,9.5,"7,5 - 11,5"
1767,2020-07-04,505.0,110.46,405.69,455.51,5.72,59.19,9.5,"7,5 - 11,5"
1768,2020-07-05,505.0,110.46,405.69,455.51,5.72,59.19,9.5,"7,5 - 11,5"
1769,2020-07-06,505.0,110.46,405.69,455.51,5.72,59.19,9.5,"7,5 - 11,5"
1770,2020-07-07,505.0,110.46,405.69,455.51,5.72,59.19,9.5,"7,5 - 11,5"
1771,2020-07-08,510.51,111.41,409.19,461.24,5.67,59.61,9.5,"7,5 - 11,5"
1772,2020-07-09,513.42,111.63,409.98,462.21,5.75,59.72,9.5,"7,5 - 11,5"
1773,2020-07-10,519.74,111.82,410.7,465.28,5.8,59.83,9.5,"7,5 - 11,5"
1774,2020-07-11,520.14,112.33,412.55,465.73,5.79,60.1,9.5,"7,5 - 11,5"
1775,2020-07-12,520.14,112.33,412.55,465.73,5.79,60.1,9.5,"7,5 - 11,5"
1776,2020-07-13,520.14,112.33,412.55,465.73,5.79,60.1,9.5,"7,5 - 11,5"
1777,2020-07-14,518.86,112.08,411.66,465.92,5.81,59.96,9.5,"7,5 - 11,5"
1778,2020-07-15,516.43,112.33,412.55,468.66,5.79,60.09,9.5,"7,5 - 11,5"
1779,2020-07-16,519.42,112.24,412.24,470.98,5.81,60.06,9.5,"7,5 - 11,5"
1780,2020-07-17,516.65,112.28,412.4,469.48,5.78,60.15,9.5,"7,5 - 11,5"
1781,2020-07-18,518.59,112.57,413.45,471.79,5.76,60.26,9.5,"7,5 - 11,5"
1782,2020-07-19,518.59,112.57,413.45,471.79,5.76,60.26,9.5,"7,5 - 11,5"
1783,2020-07-20,518.59,112.57,413.45,471.79,5.76,60.26,9.5,"7,5 - 11,5"
1784,2020-07-21,522.19,112.94,414.8,475.15,5.78,60.49,9.0,"7,5 - 10,5"
1785,2020-07-22,524.9,112.64,413.7,473.31,5.84,60.33,9.0,"7,5 - 10,5"
1786,2020-07-23,522.4,112.23,412.18,475.78,5.81,60.19,9.0,"7,5 - 10,5"
1787,2020-07-24,525.2,112.32,412.54,478.18,5.8,60.25,9.0,"7,5 - 10,5"
1788,2020-07-25,527.26,112.75,414.09,480.18,5.79,60.45,9.0,"7,5 - 10,5"
1789,2020-07-26,527.26,112.75,414.09,480.18,5.79,60.45,9.0,"7,5 - 10,5"
1790,2020-07-27,527.26,112.75,414.09,480.18,5.79,60.45,9.0,"7,5 - 10,5"
1791,2020-07-28,532.04,112.78,414.2,484.86,5.79,60.48,9.0,"7,5 - 10,5"
1792,2020-07-29,533.6,112.87,414.54,486.09,5.74,59.71,9.0,"7,5 - 10,5"
1793,2020-07-30,540.02,113.4,416.49,489.25,5.75,59.84,9.0,"7,5 - 10,5"
1794,2020-07-31,543.53,113.81,418.0,491.36,5.69,59.85,9.0,"7,5 - 10,5"
1795,2020-08-01,543.53,113.81,418.0,491.36,5.69,59.85,9.0,"7,5 - 10,5"
1796,2020-08-02,543.53,113.81,418.0,491.36,5.69,59.85,9.0,"7,5 - 10,5"
1797,2020-08-03,543.53,113.81,418.0,491.36,5.69,59.85,9.0,"7,5 - 10,5"
1798,2020-08-04,547.86,114.37,420.07,493.25,5.68,60.22,9.0,"7,5 - 10,5"
1799,2020-08-05,546.46,113.95,418.52,493.52,5.67,60.26,9.0,"7,5 - 10,5"
1800,2020-08-06,549.29,113.9,418.35,496.08,5.73,59.65,9.0,"7,5 - 10,5"
1801,2020-08-07,550.5,113.77,417.87,495.59,5.7,57.76,9.0,"7,5 - 10,5"
1802,2020-08-08,547.38,113.86,418.17,494.07,5.68,57.03,9.0,"7,5 - 10,5"
1803,2020-08-09,547.38,113.86,418.17,494.07,5.68,57.03,9.0,"7,5 - 10,5"
1804,2020-08-10,547.38,113.86,418.17,494.07,5.68,57.03,9.0,"7,5 - 10,5"
1805,2020-08-11,546.19,113.9,418.31,491.93,5.68,57.08,9.0,"7,5 - 10,5"
1806,2020-08-12,547.32,113.81,417.99,492.68,5.74,57.71,9.0,"7,5 - 10,5"
1807,2020-08-13,546.62,114.05,418.9,492.88,5.73,57.47,9.0,"7,5 - 10,5"
1808,2020-08-14,547.73,114.01,418.72,495.47,5.7,57.09,9.0,"7,5 - 10,5"
1809,2020-08-15,547.83,114.09,419.02,494.02,5.71,56.82,9.0,"7,5 - 10,5"
1810,2020-08-16,547.83,114.09,419.02,494.02,5.71,56.82,9.0,"7,5 - 10,5"
1811,2020-08-17,547.83,114.09,419.02,494.02,5.71,56.82,9.0,"7,5 - 10,5"
1812,2020-08-18,548.28,113.84,418.12,495.6,5.7,56.59,9.0,"7,5 - 10,5"
1813,2020-08-19,550.62,113.84,418.12,497.56,5.71,56.67,9.0,"7,5 - 10,5"
1814,2020-08-20,553.09,113.83,418.06,499.0,5.7,56.69,9.0,"7,5 - 10,5"
1815,2020-08-21,548.73,113.91,418.37,495.1,5.66,57.12,9.0,"7,5 - 10,5"
1816,2020-08-22,551.24,113.98,418.62,494.43,5.64,57.87,9.0,"7,5 - 10,5"
1817,2020-08-23,551.24,113.98,418.62,494.43,5.64,57.87,9.0,"7,5 - 10,5"
1818,2020-08-24,551.24,113.98,418.62,494.43,5.64,57.87,9.0,"7,5 - 10,5"
1819,2020-08-25,550.53,114.21,419.48,496.33,5.65,56.95,9.0,"7,5 - 10,5"
1820,2020-08-26,548.24,113.83,418.09,494.52,5.59,56.63,9.0,"7,5 - 10,5"
1821,2020-08-27,550.3,113.98,418.64,494.67,5.52,56.86,9.0,"7,5 - 10,5"
1822,2020-08-28,553.95,114.22,419.5,495.97,5.59,57.15,9.0,"7,5 - 10,5"
1823,2020-08-29,557.61,114.38,420.11,499.47,5.64,57.32,9.0,"7,5 - 10,5"
1824,2020-08-30,557.61,114.38,420.11,499.47,5.64,57.32,9.0,"7,5 - 10,5"
1825,2020-08-31,557.61,114.38,420.11,499.47,5.64,57.32,9.0,"7,5 - 10,5"
1826,2020-09-01,557.61,114.38,420.11,499.47,5.64,57.32,9.0,"7,5 - 10,5"
1827,2020-09-02,563.71,114.15,419.24,502.25,5.69,56.91,9.0,"7,5 - 10,5"
1828,2020-09-03,558.88,113.89,418.29,496.47,5.65,56.67,9.0,"7,5 - 10,5"
1829,2020-09-04,558.37,114.47,420.43,496.7,5.57,56.54,9.0,"7,5 - 10,5"
1830,2020-09-05,559.44,114.56,420.76,498.68,5.61,56.57,9.0,"7,5 - 10,5"
1831,2020-09-06,559.44,114.56,420.76,498.68,5.61,56.57,9.0,"7,5 - 10,5"
1832,2020-09-07,559.44,114.56,420.76,498.68,5.61,56.57,9.0,"7,5 - 10,5"
1833,2020-09-08,557.88,115.17,422.99,500.19,5.57,56.72,9.0,"7,5 - 10,5"
1834,2020-09-09,553.27,115.32,423.54,499.4,5.55,56.63,9.0,"7,5 - 10,5"
1835,2020-09-10,551.92,116.09,426.36,501.7,5.62,56.91,9.0,"7,5 - 10,5"
1836,2020-09-11,554.35,115.9,425.67,503.82,5.65,56.87,9.0,"7,5 - 10,5"
1837,2020-09-12,545.1,116.06,426.29,506.05,5.69,57.08,9.0,"7,5 - 10,5"
1838,2020-09-13,545.1,116.06,426.29,506.05,5.69,57.08,9.0,"7,5 - 10,5"
1839,2020-09-14,545.1,116.06,426.29,506.05,5.69,57.08,9.0,"7,5 - 10,5"
1840,2020-09-15,547.7,116.07,426.29,505.32,5.66,56.9,9.0,"7,5 - 10,5"
1841,2020-09-16,549.88,116.11,426.46,506.59,5.68,56.91,9.0,"7,5 - 10,5"
1842,2020-09-17,549.79,115.62,424.65,504.27,5.68,56.74,9.0,"7,5 - 10,5"
1843,2020-09-18,548.59,115.14,422.9,498.9,5.64,56.11,9.0,"7,5 - 10,5"
1844,2020-09-19,545.98,114.56,420.76,498.6,5.6,55.61,9.0,"7,5 - 10,5"
1845,2020-09-20,545.98,114.56,420.76,498.6,5.6,55.61,9.0,"7,5 - 10,5"
1846,2020-09-21,545.98,114.56,420.76,498.6,5.6,55.61,9.0,"7,5 - 10,5"
1847,2020-09-22,541.81,114.78,421.58,496.83,5.53,55.48,9.0,"7,5 - 10,5"
1848,2020-09-23,541.33,115.28,423.41,496.91,5.57,55.4,9.0,"7,5 - 10,5"
1849,2020-09-24,540.49,115.67,424.85,497.33,5.56,55.34,9.0,"7,5 - 10,5"
1850,2020-09-25,543.95,116.04,426.19,496.26,5.53,55.46,9.0,"7,5 - 10,5"
1851,2020-09-26,541.81,116.07,426.32,496.41,5.5,56.18,9.0,"7,5 - 10,5"
1852,2020-09-27,541.81,116.07,426.32,496.41,5.5,56.18,9.0,"7,5 - 10,5"
1853,2020-09-28,541.81,116.07,426.32,496.41,5.5,56.18,9.0,"7,5 - 10,5"
1854,2020-09-29,552.14,116.63,428.35,499.41,5.44,55.0,9.0,"7,5 - 10,5"
1855,2020-09-30,552.31,116.94,429.51,502.14,5.42,54.86,9.0,"7,5 - 10,5"
1856,2020-10-01,554.07,117.57,431.82,505.57,5.52,55.53,9.0,"7,5 - 10,5"
1857,2020-10-02,551.65,116.91,429.37,504.34,5.55,55.54,9.0,"7,5 - 10,5"
1858,2020-10-03,556.75,117.38,431.12,505.27,5.49,55.71,9.0,"7,5 - 10,5"
1859,2020-10-04,556.75,117.38,431.12,505.27,5.49,55.71,9.0,"7,5 - 10,5"
1860,2020-10-05,556.75,117.38,431.12,505.27,5.49,55.71,9.0,"7,5 - 10,5"
1861,2020-10-06,557.93,117.29,430.8,506.36,5.48,55.46,9.0,"7,5 - 10,5"
1862,2020-10-07,556.88,116.93,429.46,505.82,5.48,55.23,9.0,"7,5 - 10,5"
1863,2020-10-08,552.48,116.77,428.88,504.28,5.48,54.66,9.0,"7,5 - 10,5"
1864,2020-10-09,553.25,116.62,428.31,503.52,5.5,54.07,9.0,"7,5 - 10,5"
1865,2020-10-10,552.79,116.34,427.29,503.99,5.54,53.87,9.0,"7,5 - 10,5"
1866,2020-10-11,552.79,116.34,427.29,503.99,5.54,53.87,9.0,"7,5 - 10,5"
1867,2020-10-12,552.79,116.34,427.29,503.99,5.54,53.87,9.0,"7,5 - 10,5"
1868,2020-10-13,557.24,116.48,427.82,504.87,5.54,54.18,9.0,"7,5 - 10,5"
1869,2020-10-14,559.63,116.79,428.93,505.49,5.57,54.35,9.0,"7,5 - 10,5"
1870,2020-10-15,555.86,116.77,428.87,503.11,5.54,53.97,9.0,"7,5 - 10,5"
1871,2020-10-16,554.68,116.43,427.63,500.75,5.48,53.87,9.0,"7,5 - 10,5"
1872,2020-10-17,553.98,116.55,428.05,501.2,5.47,53.92,9.0,"7,5 - 10,5"
1873,2020-10-18,553.98,116.55,428.05,501.2,5.47,53.92,9.0,"7,5 - 10,5"
1874,2020-10-19,553.98,116.55,428.05,501.2,5.47,53.92,9.0,"7,5 - 10,5"
1875,2020-10-20,556.03,116.5,427.88,502.93,5.51,54.19,9.0,"7,5 - 10,5"
1876,2020-10-21,555.61,116.72,428.68,506.01,5.5,54.31,9.0,"7,5 - 10,5"
1877,2020-10-22,558.58,116.51,427.93,506.71,5.55,54.56,9.0,"7,5 - 10,5"
1878,2020-10-23,561.36,116.72,428.68,507.21,5.57,55.07,9.0,"7,5 - 10,5"
1879,2020-10-24,559.75,116.51,427.91,506.9,5.6,53.71,9.0,"7,5 - 10,5"
1880,2020-10-25,559.75,116.51,427.91,506.9,5.6,53.71,9.0,"7,5 - 10,5"
1881,2020-10-26,559.75,116.51,427.91,506.9,5.6,53.71,9.0,"7,5 - 10,5"
1882,2020-10-27,560.57,116.97,429.59,507.3,5.62,53.45,9.0,"7,5 - 10,5"
1883,2020-10-28,559.58,117.01,429.75,507.45,5.61,52.68,9.0,"7,5 - 10,5"
1884,2020-10-29,558.37,117.22,430.51,505.72,5.51,51.9,9.0,"7,5 - 10,5"
1885,2020-10-30,562.24,117.68,432.23,506.79,5.45,51.98,9.0,"7,5 - 10,5"
1886,2020-10-31,560.53,117.8,432.64,505.02,5.47,51.84,9.0,"7,5 - 10,5"
1887,2020-11-01,560.53,117.8,432.64,505.02,5.47,51.84,9.0,"7,5 - 10,5"
1888,2020-11-02,560.53,117.8,432.64,505.02,5.47,51.84,9.0,"7,5 - 10,5"
1889,2020-11-03,561.13,118.32,434.58,505.81,5.41,51.79,9.0,"7,5 - 10,5"
1890,2020-11-04,562.86,117.98,433.3,506.74,5.44,51.08,9.0,"7,5 - 10,5"
1891,2020-11-05,560.33,117.65,432.12,504.46,5.46,50.8,9.0,"7,5 - 10,5"
1892,2020-11-06,563.91,117.66,432.15,509.72,5.56,51.08,9.0,"7,5 - 10,5"
1893,2020-11-07,568.08,117.74,432.43,512.52,5.57,50.83,9.0,"7,5 - 10,5"
1894,2020-11-08,568.08,117.74,432.43,512.52,5.57,50.83,9.0,"7,5 - 10,5"
1895,2020-11-09,568.08,117.74,432.43,512.52,5.57,50.83,9.0,"7,5 - 10,5"
1896,2020-11-10,565.91,117.38,431.1,511.8,5.59,53.01,9.0,"7,5 - 10,5"
1897,2020-11-11,568.31,116.81,429.01,506.4,5.62,52.22,9.0,"7,5 - 10,5"
1898,2020-11-12,566.67,116.33,427.26,503.78,5.61,52.87,9.0,"7,5 - 10,5"
1899,2020-11-13,565.37,116.8,428.99,506.51,5.58,54.7,9.0,"7,5 - 10,5"
1900,2020-11-14,567.08,117.22,430.52,509.13,5.57,56.39,9.0,"7,5 - 10,5"
1901,2020-11-15,567.08,117.22,430.52,509.13,5.57,56.39,9.0,"7,5 - 10,5"
1902,2020-11-16,567.08,117.22,430.52,509.13,5.57,56.39,9.0,"7,5 - 10,5"
1903,2020-11-17,565.53,116.92,429.44,508.63,5.59,55.62,9.0,"7,5 - 10,5"
1904,2020-11-18,566.12,116.57,428.13,508.1,5.59,55.02,9.0,"7,5 - 10,5"
1905,2020-11-19,569.86,116.74,428.76,509.67,5.67,55.55,9.0,"7,5 - 10,5"
1906,2020-11-20,565.28,116.53,427.98,506.17,5.59,55.76,9.0,"7,5 - 10,5"
1907,2020-11-21,568.26,116.55,428.07,507.61,5.62,56.46,9.0,"7,5 - 10,5"
1908,2020-11-22,568.26,116.55,428.07,507.61,5.62,56.46,9.0,"7,5 - 10,5"
1909,2020-11-23,568.26,116.55,428.07,507.61,5.62,56.46,9.0,"7,5 - 10,5"
1910,2020-11-24,568.8,115.88,425.59,505.43,5.61,54.96,9.0,"7,5 - 10,5"
1911,2020-11-25,567.2,115.58,424.49,504.51,5.59,53.48,9.0,"7,5 - 10,5"
1912,2020-11-26,564.19,115.14,422.87,503.38,5.6,53.16,9.0,"7,5 - 10,5"
1913,2020-11-27,564.28,115.01,422.4,502.78,5.59,53.51,9.0,"7,5 - 10,5"
1914,2020-11-28,566.12,115.41,423.87,505.25,5.59,54.45,9.0,"7,5 - 10,5"
1915,2020-11-29,566.12,115.41,423.87,505.25,5.59,54.45,9.0,"7,5 - 10,5"
1916,2020-11-30,566.12,115.41,423.87,505.25,5.59,54.45,9.0,"7,5 - 10,5"
1917,2020-12-01,566.29,115.73,425.05,509.29,5.58,54.61,9.0,"7,5 - 10,5"
1918,2020-12-02,566.29,115.73,425.05,509.29,5.58,54.61,9.0,"7,5 - 10,5"
1919,2020-12-03,567.73,115.85,425.49,512.84,5.63,54.35,9.0,"7,5 - 10,5"
1920,2020-12-04,566.73,115.14,422.87,512.1,5.63,54.09,9.0,"7,5 - 10,5"
1921,2020-12-05,567.35,114.57,420.79,511.98,5.67,54.25,9.0,"7,5 - 10,5"
1922,2020-12-06,567.35,114.57,420.79,511.98,5.67,54.25,9.0,"7,5 - 10,5"
1923,2020-12-07,567.35,114.57,420.79,511.98,5.67,54.25,9.0,"7,5 - 10,5"
1924,2020-12-08,559.05,114.77,421.51,509.65,5.67,53.75,9.0,"7,5 - 10,5"
1925,2020-12-09,562.31,114.69,421.24,510.96,5.77,54.01,9.0,"7,5 - 10,5"
1926,2020-12-10,564.57,114.33,419.91,509.14,5.73,53.64,9.0,"7,5 - 10,5"
1927,2020-12-11,559.49,114.4,420.16,508.52,5.72,53.49,9.0,"7,5 - 10,5"
1928,2020-12-12,553.91,114.11,419.09,507.81,5.72,52.6,9.0,"7,5 - 10,5"
1929,2020-12-13,553.91,114.11,419.09,507.81,5.72,52.6,9.0,"7,5 - 10,5"
1930,2020-12-14,553.91,114.11,419.09,507.81,5.72,52.6,9.0,"7,5 - 10,5"
1931,2020-12-15,561.26,113.98,418.63,508.93,5.74,53.08,9.0,"8,00-10,00"
1932,2020-12-16,559.33,114.36,420.01,510.56,5.72,53.6,9.0,"8,00-10,00"
1933,2020-12-17,559.33,114.36,420.01,510.56,5.72,53.6,9.0,"8,00-10,00"
1934,2020-12-18,559.33,114.36,420.01,510.56,5.72,53.6,9.0,"8,00-10,00"
1935,2020-12-19,559.33,114.36,420.01,510.56,5.72,53.6,9.0,"8,00-10,00"
1936,2020-12-20,559.33,114.36,420.01,510.56,5.72,53.6,9.0,"8,00-10,00"
1937,2020-12-21,564.35,113.65,417.42,511.55,5.71,54.75,9.0,"8,00-10,00"
1938,2020-12-22,554.7,114.25,419.62,510.8,5.6,54.92,9.0,"8,00-10,00"
1939,2020-12-23,562.87,114.28,419.74,512.38,5.56,54.98,9.0,"8,00-10,00"
1940,2020-12-24,565.47,114.74,421.43,513.85,5.59,55.16,9.0,"8,00-10,00"
1941,2020-12-25,570.92,114.32,419.89,511.85,5.62,54.9,9.0,"8,00-10,00"
1942,2020-12-26,568.63,114.22,419.5,511.08,5.69,55.69,9.0,"8,00-10,00"
1943,2020-12-27,568.63,114.22,419.5,511.08,5.69,55.69,9.0,"8,00-10,00"
1944,2020-12-28,568.63,114.22,419.5,511.08,5.69,55.69,9.0,"8,00-10,00"
1945,2020-12-29,568.97,114.32,419.87,514.26,5.7,56.26,9.0,"8,00-10,00"
1946,2020-12-30,566.43,114.48,420.48,515.0,5.72,56.88,9.0,"8,00-10,00"
1947,2020-12-31,571.16,114.55,420.71,516.13,5.65,57.3,9.0,"8,00-10,00"
1948,2021-01-01,574.88,114.6,420.91,516.79,5.62,56.23,9.0,"8,00-10,00"
1949,2021-01-02,574.88,114.6,420.91,516.79,5.62,56.23,9.0,"8,00-10,00"
1950,2021-01-03,574.88,114.6,420.91,516.79,5.62,56.23,9.0,"8,00-10,00"
1951,2021-01-04,574.88,114.6,420.91,516.79,5.62,56.23,9.0,"8,00-10,00"
1952,2021-01-05,574.88,114.6,420.91,516.79,5.62,56.23,9.0,"8,00-10,00"
1953,2021-01-06,571.04,114.57,420.78,516.38,5.62,56.97,9.0,"8,00-10,00"
1954,2021-01-07,571.6,114.07,418.94,516.85,5.69,57.17,9.0,"8,00-10,00"
1955,2021-01-08,571.6,114.07,418.94,516.85,5.69,57.17,9.0,"8,00-10,00"
1956,2021-01-09,569.66,114.07,418.96,512.89,5.63,56.88,9.0,"8,00-10,00"
1957,2021-01-10,569.66,114.07,418.96,512.89,5.63,56.88,9.0,"8,00-10,00"
1958,2021-01-11,569.66,114.07,418.96,512.89,5.63,56.88,9.0,"8,00-10,00"
1959,2021-01-12,565.49,114.12,419.13,509.62,5.63,56.3,9.0,"8,00-10,00"
1960,2021-01-13,571.57,114.44,420.3,511.08,5.67,56.3,9.0,"8,00-10,00"
1961,2021-01-14,573.77,114.12,419.15,510.9,5.68,56.43,9.0,"8,00-10,00"
1962,2021-01-15,573.29,114.34,419.96,510.88,5.72,56.94,9.0,"8,00-10,00"
1963,2021-01-16,572.17,114.23,419.54,509.2,5.72,56.74,9.0,"8,00-10,00"
1964,2021-01-17,572.17,114.23,419.54,509.2,5.72,56.74,9.0,"8,00-10,00"
1965,2021-01-18,572.17,114.23,419.54,509.2,5.72,56.74,9.0,"8,00-10,00"
1966,2021-01-19,568.57,114.43,420.29,506.87,5.66,56.04,9.0,"8,00-10,00"
1967,2021-01-20,571.89,114.44,420.32,509.34,5.7,56.55,9.0,"8,00-10,00"
1968,2021-01-21,573.16,113.99,418.67,507.64,5.71,56.27,9.0,"8,00-10,00"
1969,2021-01-22,574.56,113.92,418.41,507.95,5.69,56.63,9.0,"8,00-10,00"
1970,2021-01-23,573.59,114.27,419.69,510.89,5.63,56.71,9.0,"8,00-10,00"
1971,2021-01-24,573.59,114.27,419.69,510.89,5.63,56.71,9.0,"8,00-10,00"
1972,2021-01-25,573.59,114.27,419.69,510.89,5.63,56.71,9.0,"8,00-10,00"
1973,2021-01-26,575.06,114.54,420.67,510.99,5.58,56.8,9.0,"8,00-10,00"
1974,2021-01-27,576.2,114.87,421.91,511.57,5.59,57.17,9.0,"8,00-10,00"
1975,2021-01-28,579.55,114.89,421.98,511.61,5.61,57.38,9.0,"8,00-10,00"
1976,2021-01-29,577.97,115.29,423.42,512.63,5.56,57.53,9.0,"8,00-10,00"
1977,2021-01-30,579.74,115.5,424.22,513.9,5.56,57.89,9.0,"8,00-10,00"
1978,2021-01-31,579.74,115.5,424.22,513.9,5.56,57.89,9.0,"8,00-10,00"
1979,2021-02-01,579.74,115.5,424.22,513.9,5.56,57.89,9.0,"8,00-10,00"
1980,2021-02-02,582.29,115.49,424.16,512.89,5.62,58.84,9.0,"8,00-10,00"
1981,2021-02-03,579.85,115.37,423.74,511.24,5.58,59.24,9.0,"8,00-10,00"
1982,2021-02-04,577.69,115.33,423.59,509.28,5.57,59.17,9.0,"8,00-10,00"
1983,2021-02-05,573.23,114.9,421.99,505.67,5.6,59.11,9.0,"8,00-10,00"
1984,2021-02-06,575.61,114.49,420.49,503.54,5.61,59.36,9.0,"8,00-10,00"
1985,2021-02-07,575.61,114.49,420.49,503.54,5.61,59.36,9.0,"8,00-10,00"
1986,2021-02-08,575.61,114.49,420.49,503.54,5.61,59.36,9.0,"8,00-10,00"
1987,2021-02-09,573.99,114.03,418.82,503.71,5.63,59.24,9.0,"8,00-10,00"
1988,2021-02-10,575.67,113.74,417.76,505.82,5.65,58.96,9.0,"8,00-10,00"
1989,2021-02-11,578.04,113.77,417.84,506.3,5.66,59.24,9.0,"8,00-10,00"
1990,2021-02-12,577.71,113.7,417.6,506.47,5.66,59.3,9.0,"8,00-10,00"
1991,2021-02-13,577.36,114.04,418.86,507.03,5.64,59.59,9.0,"8,00-10,00"
1992,2021-02-14,577.36,114.04,418.86,507.03,5.64,59.59,9.0,"8,00-10,00"
1993,2021-02-15,577.36,114.04,418.86,507.03,5.64,59.59,9.0,"8,00-10,00"
1994,2021-02-16,579.28,113.5,416.87,505.83,5.69,59.88,9.0,"8,00-10,00"
1995,2021-02-17,580.27,113.43,416.62,506.28,5.68,60.17,9.0,"8,00-10,00"
1996,2021-02-18,578.64,113.48,416.8,502.87,5.66,59.5,9.0,"8,00-10,00"
1997,2021-02-19,579.14,113.25,415.96,502.19,5.65,59.81,9.0,"8,00-10,00"
1998,2021-02-20,584.66,113.8,417.97,507.12,5.66,59.96,9.0,"8,00-10,00"
1999,2021-02-21,584.66,113.8,417.97,507.12,5.66,59.96,9.0,"8,00-10,00"
2000,2021-02-22,584.66,113.8,417.97,507.12,5.66,59.96,9.0,"8,00-10,00"
2001,2021-02-23,583.66,113.4,416.51,504.27,5.57,59.42,9.0,"8,00-10,00"
2002,2021-02-24,584.53,112.98,414.94,504.03,5.59,59.06,9.0,"8,00-10,00"
2003,2021-02-25,588.45,113.15,415.57,505.37,5.65,58.11,9.0,"8,00-10,00"
2004,2021-02-26,587.85,112.93,414.77,506.81,5.64,57.61,9.0,"8,00-10,00"
2005,2021-02-27,581.33,113.54,417.02,505.51,5.59,56.69,9.0,"8,00-10,00"
