,Unnamed: 0,Числовое значение,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,Числовое значение.1,ДИРХАМ ОАЭ,Числовое значение.2,ДОЛЛАР США,Числовое значение.3,ЕВРО,Числовое значение.4,РОССИЙСКИЙ РУБЛЬ,Числовое значение.5,ТУРЕЦКАЯ ЛИРА
1307,2017-07-31,1,427.38,1,88.96,1,326.74,1,382.81,1,5.5,1,92.42
1308,2017-08-01,1,430.1,1,89.32,1,328.07,1,384.83,1,5.47,1,93.16
1309,2017-08-02,1,436.52,1,89.87,1,330.07,1,389.94,1,5.5,1,93.85
1310,2017-08-03,1,443.45,1,91.27,1,335.21,1,396.79,1,5.53,1,94.9
1311,2017-08-04,1,444.31,1,91.41,1,335.71,1,397.61,1,5.55,1,94.84
1312,2017-08-05,1,438.5,1,90.77,1,333.36,1,396.0,1,5.52,1,94.4
1313,2017-08-06,1,438.5,1,90.77,1,333.36,1,396.0,1,5.52,1,94.4
1314,2017-08-07,1,438.5,1,90.77,1,333.36,1,396.0,1,5.52,1,94.4
1315,2017-08-08,1,432.93,1,90.3,1,331.67,1,391.34,1,5.51,1,93.9
1316,2017-08-09,1,432.88,1,90.45,1,332.19,1,392.25,1,5.54,1,94.13
1317,2017-08-10,1,432.31,1,90.5,1,332.39,1,390.53,1,5.54,1,93.86
1318,2017-08-11,1,432.16,1,90.58,1,332.69,1,389.58,1,5.56,1,94.14
1319,2017-08-12,1,431.82,1,90.71,1,333.17,1,391.67,1,5.54,1,93.9
1320,2017-08-13,1,431.82,1,90.71,1,333.17,1,391.67,1,5.54,1,93.9
1321,2017-08-14,1,431.82,1,90.71,1,333.17,1,391.67,1,5.54,1,93.9
1322,2017-08-15,1,431.28,1,90.51,1,332.42,1,392.12,1,5.56,1,94.21
1323,2017-08-16,1,429.49,1,90.65,1,332.91,1,391.17,1,5.55,1,94.38
1324,2017-08-17,1,428.62,1,90.58,1,332.7,1,389.99,1,5.59,1,94.25
1325,2017-08-18,1,428.39,1,90.58,1,332.68,1,389.4,1,5.6,1,94.49
1326,2017-08-19,1,428.78,1,90.61,1,332.8,1,390.57,1,5.6,1,94.4
1327,2017-08-20,1,428.78,1,90.61,1,332.8,1,390.57,1,5.6,1,94.4
1328,2017-08-21,1,428.78,1,90.61,1,332.8,1,390.57,1,5.6,1,94.4
1329,2017-08-22,1,428.13,1,90.55,1,332.58,1,390.38,1,5.63,1,94.76
1330,2017-08-23,1,427.41,1,90.68,1,333.08,1,391.5,1,5.64,1,95.23
1331,2017-08-24,1,426.58,1,90.76,1,333.32,1,392.58,1,5.64,1,95.39
1332,2017-08-25,1,424.46,1,90.19,1,331.22,1,390.48,1,5.6,1,95.15
1333,2017-08-26,1,427.08,1,90.63,1,332.85,1,392.86,1,5.63,1,95.69
1334,2017-08-27,1,427.08,1,90.63,1,332.85,1,392.86,1,5.63,1,95.69
1335,2017-08-28,1,427.08,1,90.63,1,332.85,1,392.86,1,5.63,1,95.69
1336,2017-08-29,1,430.04,1,90.8,1,333.44,1,397.89,1,5.71,1,96.71
1337,2017-08-30,1,433.97,1,91.14,1,334.7,1,402.91,1,5.69,1,97.05
1338,2017-08-31,1,433.97,1,91.14,1,334.7,1,402.91,1,5.69,1,97.05
1339,2017-09-01,1,434.24,1,91.77,1,337.04,1,400.2,1,5.77,1,97.33
1340,2017-09-02,1,434.24,1,91.77,1,337.04,1,400.2,1,5.77,1,97.33
1341,2017-09-03,1,434.24,1,91.77,1,337.04,1,400.2,1,5.77,1,97.33
1342,2017-09-04,1,434.24,1,91.77,1,337.04,1,400.2,1,5.77,1,97.33
1343,2017-09-05,1,437.89,1,92.08,1,338.22,1,402.89,1,5.84,1,98.43
1344,2017-09-06,1,440.44,1,92.73,1,340.58,1,404.68,1,5.89,1,98.8
1345,2017-09-07,1,444.61,1,92.91,1,341.22,1,407.31,1,5.94,1,99.03
1346,2017-09-08,1,440.15,1,91.66,1,336.66,1,403.18,1,5.9,1,98.31
1347,2017-09-09,1,439.66,1,91.02,1,334.29,1,403.12,1,5.86,1,98.0
1348,2017-09-10,1,439.66,1,91.02,1,334.29,1,403.12,1,5.86,1,98.0
1349,2017-09-11,1,439.66,1,91.02,1,334.29,1,403.12,1,5.86,1,98.0
1350,2017-09-12,1,444.34,1,91.61,1,336.49,1,404.43,1,5.89,1,99.17
1351,2017-09-13,1,448.97,1,92.21,1,338.67,1,405.02,1,5.89,1,98.65
1352,2017-09-14,1,451.08,1,92.57,1,340.0,1,407.05,1,5.88,1,98.89
1353,2017-09-15,1,446.33,1,92.04,1,338.08,1,402.08,1,5.87,1,97.85
1354,2017-09-16,1,460.36,1,92.27,1,338.9,1,404.61,1,5.89,1,98.54
1355,2017-09-17,1,460.36,1,92.27,1,338.9,1,404.61,1,5.89,1,98.54
1356,2017-09-18,1,460.36,1,92.27,1,338.9,1,404.61,1,5.89,1,98.54
1357,2017-09-19,1,460.52,1,92.57,1,340.02,1,406.26,1,5.9,1,98.28
1358,2017-09-20,1,460.32,1,92.83,1,340.95,1,408.73,1,5.87,1,97.52
1359,2017-09-21,1,462.78,1,93.01,1,341.61,1,410.27,1,5.9,1,98.31
1360,2017-09-22,1,459.23,1,92.67,1,340.35,1,405.46,1,5.87,1,97.05
1361,2017-09-23,1,461.22,1,92.6,1,340.11,1,407.93,1,5.91,1,97.65
1362,2017-09-24,1,461.22,1,92.6,1,340.11,1,407.93,1,5.91,1,97.65
1363,2017-09-25,1,461.22,1,92.6,1,340.11,1,407.93,1,5.91,1,97.65
1364,2017-09-26,1,461.5,1,92.91,1,341.27,1,405.6,1,5.96,1,97.09
1365,2017-09-27,1,457.14,1,92.49,1,339.68,1,401.13,1,5.9,1,96.12
1366,2017-09-28,1,455.38,1,92.56,1,339.91,1,399.26,1,5.84,1,95.07
1367,2017-09-29,1,455.12,1,92.68,1,340.43,1,400.52,1,5.85,1,95.44
1368,2017-09-30,1,456.31,1,92.9,1,341.19,1,402.64,1,5.9,1,95.97
1369,2017-10-01,1,456.31,1,92.9,1,341.19,1,402.64,1,5.9,1,95.97
1370,2017-10-02,1,456.31,1,92.9,1,341.19,1,402.64,1,5.9,1,95.97
1371,2017-10-03,1,453.88,1,92.92,1,341.24,1,400.27,1,5.9,1,95.37
1372,2017-10-04,1,453.42,1,93.22,1,342.36,1,401.79,1,5.9,1,95.52
1373,2017-10-05,1,456.11,1,93.57,1,343.61,1,404.26,1,5.95,1,96.27
1374,2017-10-06,1,455.12,1,93.94,1,345.0,1,405.75,1,6.0,1,96.69
1375,2017-10-07,1,448.89,1,93.57,1,343.66,1,402.22,1,5.95,1,95.11
1376,2017-10-08,1,448.89,1,93.57,1,343.66,1,402.22,1,5.95,1,95.11
1377,2017-10-09,1,448.89,1,93.57,1,343.66,1,402.22,1,5.95,1,95.11
1378,2017-10-10,1,449.59,1,93.11,1,341.97,1,401.58,1,5.86,1,92.67
1379,2017-10-11,1,445.17,1,91.9,1,337.48,1,398.13,1,5.83,1,91.68
1380,2017-10-12,1,442.48,1,91.35,1,335.54,1,396.14,1,5.8,1,91.3
1381,2017-10-13,1,441.81,1,91.01,1,334.25,1,396.15,1,5.79,1,91.75
1382,2017-10-14,1,443.5,1,90.99,1,334.21,1,395.27,1,5.79,1,91.54
1383,2017-10-15,1,443.5,1,90.99,1,334.21,1,395.27,1,5.79,1,91.54
1384,2017-10-16,1,443.5,1,90.99,1,334.21,1,395.27,1,5.79,1,91.54
1385,2017-10-17,1,442.86,1,90.67,1,333.03,1,392.61,1,5.82,1,91.37
1386,2017-10-18,1,441.96,1,90.82,1,333.53,1,392.1,1,5.82,1,91.42
1387,2017-10-19,1,439.14,1,90.82,1,333.57,1,391.81,1,5.81,1,90.53
1388,2017-10-20,1,439.59,1,90.97,1,334.11,1,394.65,1,5.81,1,91.3
1389,2017-10-21,1,441.34,1,91.28,1,335.24,1,395.82,1,5.82,1,91.52
1390,2017-10-22,1,441.34,1,91.28,1,335.24,1,395.82,1,5.82,1,91.52
1391,2017-10-23,1,441.34,1,91.28,1,335.24,1,395.82,1,5.82,1,91.52
1392,2017-10-24,1,442.65,1,91.49,1,336.05,1,394.49,1,5.85,1,90.8
1393,2017-10-25,1,441.38,1,91.2,1,334.94,1,393.96,1,5.83,1,90.18
1394,2017-10-26,1,440.01,1,90.65,1,332.94,1,391.8,1,5.78,1,89.1
1395,2017-10-27,1,441.31,1,90.9,1,333.87,1,394.23,1,5.79,1,88.43
1396,2017-10-28,1,437.9,1,91.05,1,334.4,1,389.04,1,5.75,1,87.76
1397,2017-10-29,1,437.9,1,91.05,1,334.4,1,389.04,1,5.75,1,87.76
1398,2017-10-30,1,437.9,1,91.05,1,334.4,1,389.04,1,5.75,1,87.76
1399,2017-10-31,1,439.64,1,90.94,1,334.0,1,388.81,1,5.78,1,88.55
1400,2017-11-01,1,441.92,1,91.14,1,334.71,1,389.27,1,5.75,1,88.59
1401,2017-11-02,1,445.7,1,91.25,1,335.14,1,389.9,1,5.76,1,87.68
1402,2017-11-03,1,443.6,1,91.26,1,335.15,1,390.15,1,5.76,1,88.05
1403,2017-11-04,1,436.57,1,90.97,1,334.1,1,389.06,1,5.71,1,87.31
1404,2017-11-05,1,436.57,1,90.97,1,334.1,1,389.06,1,5.71,1,87.31
1405,2017-11-06,1,436.57,1,90.97,1,334.1,1,389.06,1,5.71,1,87.31
1406,2017-11-07,1,438.32,1,91.08,1,334.52,1,388.14,1,5.68,1,86.66
1407,2017-11-08,1,437.7,1,90.64,1,332.9,1,385.0,1,5.67,1,86.17
1408,2017-11-09,1,438.36,1,90.89,1,333.76,1,386.93,1,5.63,1,85.69
1409,2017-11-10,1,435.95,1,90.66,1,332.99,1,386.27,1,5.61,1,86.25
1410,2017-11-11,1,437.26,1,90.55,1,332.57,1,387.71,1,5.61,1,85.96
1411,2017-11-12,1,437.26,1,90.55,1,332.57,1,387.71,1,5.61,1,85.96
1412,2017-11-13,1,437.26,1,90.55,1,332.57,1,387.71,1,5.61,1,85.96
1413,2017-11-14,1,435.02,1,90.59,1,332.74,1,387.38,1,5.6,1,85.74
1414,2017-11-15,1,435.88,1,90.62,1,332.86,1,389.88,1,5.59,1,86.12
1415,2017-11-16,1,437.16,1,90.6,1,332.72,1,393.84,1,5.52,1,85.66
1416,2017-11-17,1,438.21,1,90.5,1,332.38,1,391.28,1,5.55,1,86.08
1417,2017-11-18,1,440.01,1,90.45,1,332.21,1,391.74,1,5.57,1,85.46
1418,2017-11-19,1,440.01,1,90.45,1,332.21,1,391.74,1,5.57,1,85.46
1419,2017-11-20,1,440.01,1,90.45,1,332.21,1,391.74,1,5.57,1,85.46
1420,2017-11-21,1,439.37,1,90.12,1,331.0,1,390.32,1,5.59,1,85.27
1421,2017-11-22,1,437.27,1,89.93,1,330.29,1,387.27,1,5.56,1,83.58
1422,2017-11-23,1,437.38,1,89.91,1,330.22,1,388.07,1,5.6,1,83.35
1423,2017-11-24,1,439.13,1,89.85,1,330.0,1,390.72,1,5.65,1,84.32
1424,2017-11-25,1,440.24,1,89.96,1,330.39,1,392.04,1,5.65,1,83.78
1425,2017-11-26,1,440.24,1,89.96,1,330.39,1,392.04,1,5.65,1,83.78
1426,2017-11-27,1,440.24,1,89.96,1,330.39,1,392.04,1,5.65,1,83.78
1427,2017-11-28,1,441.29,1,90.03,1,330.65,1,394.5,1,5.68,1,83.99
1428,2017-11-29,1,440.96,1,90.26,1,331.5,1,394.15,1,5.68,1,84.41
1429,2017-11-30,1,444.19,1,90.29,1,331.61,1,393.42,1,5.69,1,83.93
1430,2017-12-01,1,445.46,1,90.18,1,331.22,1,391.4,1,5.65,1,83.97
1431,2017-12-02,1,445.46,1,90.18,1,331.22,1,391.4,1,5.65,1,83.97
1432,2017-12-03,1,445.46,1,90.18,1,331.22,1,391.4,1,5.65,1,83.97
1433,2017-12-04,1,445.46,1,90.18,1,331.22,1,391.4,1,5.65,1,83.97
1434,2017-12-05,1,446.98,1,90.6,1,332.75,1,394.51,1,5.65,1,84.84
1435,2017-12-06,1,446.91,1,90.67,1,332.99,1,394.69,1,5.68,1,85.93
1436,2017-12-07,1,446.36,1,90.8,1,333.43,1,394.21,1,5.65,1,86.53
1437,2017-12-08,1,448.16,1,91.19,1,334.85,1,394.79,1,5.66,1,86.77
1438,2017-12-09,1,450.46,1,91.05,1,334.32,1,392.29,1,5.63,1,86.55
1439,2017-12-10,1,450.46,1,91.05,1,334.32,1,392.29,1,5.63,1,86.55
1440,2017-12-11,1,450.46,1,91.05,1,334.32,1,392.29,1,5.63,1,86.55
1441,2017-12-12,1,447.79,1,91.23,1,335.05,1,395.12,1,5.66,1,87.5
1442,2017-12-13,1,446.32,1,91.18,1,334.85,1,394.29,1,5.69,1,87.47
1443,2017-12-14,1,447.63,1,91.32,1,335.38,1,394.07,1,5.67,1,87.27
1444,2017-12-15,1,450.57,1,91.21,1,334.92,1,395.88,1,5.71,1,87.53
1445,2017-12-16,1,450.28,1,91.33,1,335.33,1,395.49,1,5.7,1,86.81
1446,2017-12-17,1,450.28,1,91.33,1,335.33,1,395.49,1,5.7,1,86.81
1447,2017-12-18,1,450.28,1,91.33,1,335.33,1,395.49,1,5.7,1,86.81
1448,2017-12-19,1,450.28,1,91.33,1,335.33,1,395.49,1,5.7,1,86.81
1449,2017-12-20,1,450.28,1,91.33,1,335.33,1,395.49,1,5.7,1,86.81
1450,2017-12-21,1,449.51,1,91.42,1,335.68,1,397.38,1,5.72,1,87.62
1451,2017-12-22,1,447.17,1,91.0,1,334.13,1,396.91,1,5.71,1,87.39
1452,2017-12-23,1,445.39,1,90.6,1,332.68,1,394.16,1,5.7,1,87.27
1453,2017-12-24,1,445.39,1,90.6,1,332.68,1,394.16,1,5.7,1,87.27
1454,2017-12-25,1,445.39,1,90.6,1,332.68,1,394.16,1,5.7,1,87.27
1455,2017-12-26,1,446.05,1,90.77,1,333.32,1,395.45,1,5.74,1,87.49
1456,2017-12-27,1,444.03,1,90.51,1,332.36,1,394.05,1,5.76,1,87.27
1457,2017-12-28,1,444.35,1,90.23,1,331.38,1,393.91,1,5.74,1,86.73
1458,2017-12-29,1,445.45,1,90.21,1,331.31,1,395.29,1,5.76,1,86.96
1459,2017-12-30,1,448.61,1,90.48,1,332.33,1,398.23,1,5.77,1,88.2
1460,2017-12-31,1,448.61,1,90.48,1,332.33,1,398.23,1,5.77,1,88.2
1461,2018-01-01,1,448.61,1,90.48,1,332.33,1,398.23,1,5.77,1,88.2
1462,2018-01-02,1,448.61,1,90.48,1,332.33,1,398.23,1,5.77,1,88.2
1463,2018-01-03,1,448.61,1,90.48,1,332.33,1,398.23,1,5.77,1,88.2
1464,2018-01-04,1,452.54,1,90.74,1,333.29,1,400.91,1,5.81,1,88.62
1465,2018-01-05,1,450.16,1,90.5,1,332.42,1,400.27,1,5.82,1,88.4
1466,2018-01-06,1,446.57,1,89.88,1,330.13,1,397.71,1,5.79,1,88.11
1467,2018-01-07,1,446.57,1,89.88,1,330.13,1,397.71,1,5.79,1,88.11
1468,2018-01-08,1,446.57,1,89.88,1,330.13,1,397.71,1,5.79,1,88.11
1469,2018-01-09,1,447.01,1,89.96,1,330.43,1,396.22,1,5.79,1,88.16
1470,2018-01-10,1,446.78,1,89.93,1,330.26,1,394.26,1,5.79,1,87.65
1471,2018-01-11,1,445.45,1,89.89,1,330.16,1,394.11,1,5.79,1,87.37
1472,2018-01-12,1,446.03,1,90.01,1,330.61,1,394.98,1,5.8,1,87.05
1473,2018-01-13,1,448.68,1,89.76,1,329.67,1,399.53,1,5.83,1,87.67
1474,2018-01-14,1,448.68,1,89.76,1,329.67,1,399.53,1,5.83,1,87.67
1475,2018-01-15,1,448.68,1,89.76,1,329.67,1,399.53,1,5.83,1,87.67
1476,2018-01-16,1,454.12,1,89.7,1,329.41,1,403.92,1,5.84,1,87.75
1477,2018-01-17,1,451.05,1,89.27,1,327.89,1,400.91,1,5.81,1,85.67
1478,2018-01-18,1,451.23,1,89.06,1,327.1,1,400.53,1,5.78,1,85.6
1479,2018-01-19,1,450.14,1,88.55,1,325.2,1,397.13,1,5.74,1,85.56
1480,2018-01-20,1,451.19,1,88.29,1,324.27,1,398.27,1,5.73,1,85.83
1481,2018-01-21,1,451.19,1,88.29,1,324.27,1,398.27,1,5.73,1,85.83
1482,2018-01-22,1,451.19,1,88.29,1,324.27,1,398.27,1,5.73,1,85.83
1483,2018-01-23,1,451.17,1,88.4,1,324.65,1,397.66,1,5.74,1,85.16
1484,2018-01-24,1,450.73,1,88.0,1,323.2,1,395.56,1,5.72,1,85.41
1485,2018-01-25,1,452.42,1,87.42,1,321.07,1,396.1,1,5.7,1,85.58
1486,2018-01-26,1,456.17,1,87.09,1,319.83,1,397.29,1,5.73,1,85.41
1487,2018-01-27,1,456.68,1,87.32,1,320.66,1,399.0,1,5.74,1,85.73
1488,2018-01-28,1,456.68,1,87.32,1,320.66,1,399.0,1,5.74,1,85.73
1489,2018-01-29,1,456.68,1,87.32,1,320.66,1,399.0,1,5.74,1,85.73
1490,2018-01-30,1,454.4,1,87.74,1,322.25,1,399.94,1,5.72,1,85.23
1491,2018-01-31,1,453.82,1,87.81,1,322.43,1,399.81,1,5.75,1,85.4
1492,2018-02-01,1,456.29,1,87.94,1,322.9,1,402.08,1,5.75,1,86.0
1493,2018-02-02,1,459.79,1,87.89,1,322.73,1,401.67,1,5.75,1,85.97
1494,2018-02-03,1,457.12,1,87.59,1,321.62,1,401.54,1,5.72,1,85.66
1495,2018-02-04,1,457.12,1,87.59,1,321.62,1,401.54,1,5.72,1,85.66
1496,2018-02-05,1,457.12,1,87.59,1,321.62,1,401.54,1,5.72,1,85.66
1497,2018-02-06,1,454.97,1,87.77,1,322.33,1,401.56,1,5.7,1,85.64
1498,2018-02-07,1,453.42,1,88.24,1,324.06,1,401.9,1,5.68,1,85.84
1499,2018-02-08,1,450.69,1,88.17,1,323.84,1,399.91,1,5.67,1,85.79
1500,2018-02-09,1,450.8,1,88.59,1,325.35,1,397.87,1,5.62,1,85.28
1501,2018-02-10,1,455.53,1,89.12,1,327.32,1,401.39,1,5.64,1,85.76
1502,2018-02-11,1,455.53,1,89.12,1,327.32,1,401.39,1,5.64,1,85.76
1503,2018-02-12,1,455.53,1,89.12,1,327.32,1,401.39,1,5.64,1,85.76
1504,2018-02-13,1,452.05,1,88.96,1,326.7,1,400.8,1,5.63,1,85.84
1505,2018-02-14,1,450.07,1,88.28,1,324.21,1,399.2,1,5.61,1,85.3
1506,2018-02-15,1,447.38,1,87.82,1,322.55,1,398.41,1,5.61,1,84.85
1507,2018-02-16,1,450.51,1,87.25,1,320.42,1,400.01,1,5.66,1,84.97
1508,2018-02-17,1,450.25,1,86.97,1,319.42,1,400.04,1,5.66,1,85.26
1509,2018-02-18,1,450.25,1,86.97,1,319.42,1,400.04,1,5.66,1,85.26
1510,2018-02-19,1,450.25,1,86.97,1,319.42,1,400.04,1,5.66,1,85.26
1511,2018-02-20,1,447.56,1,86.95,1,319.32,1,396.28,1,5.66,1,84.99
1512,2018-02-21,1,446.81,1,86.85,1,318.99,1,393.7,1,5.62,1,84.55
1513,2018-02-22,1,446.65,1,87.1,1,319.88,1,394.41,1,5.65,1,84.45
1514,2018-02-23,1,443.91,1,87.04,1,319.68,1,392.95,1,5.63,1,84.09
1515,2018-02-24,1,446.33,1,87.04,1,319.65,1,393.33,1,5.67,1,84.49
1516,2018-02-25,1,446.33,1,87.04,1,319.65,1,393.33,1,5.67,1,84.49
1517,2018-02-26,1,446.33,1,87.04,1,319.65,1,393.33,1,5.67,1,84.49
1518,2018-02-27,1,448.29,1,86.84,1,318.91,1,393.63,1,5.7,1,84.45
1519,2018-02-28,1,444.75,1,86.77,1,318.68,1,393.06,1,5.71,1,84.21
1520,2018-03-01,1,444.9,1,87.22,1,320.3,1,391.41,1,5.7,1,84.36
1521,2018-03-02,1,441.1,1,87.5,1,321.34,1,391.49,1,5.67,1,84.33
1522,2018-03-03,1,443.96,1,87.78,1,322.39,1,395.77,1,5.68,1,84.66
1523,2018-03-04,1,444.76,1,87.72,1,322.2,1,396.85,1,5.67,1,84.73
1524,2018-03-05,1,444.76,1,87.72,1,322.2,1,396.85,1,5.67,1,84.73
1525,2018-03-06,1,443.69,1,87.47,1,321.26,1,395.76,1,5.63,1,84.11
1526,2018-03-07,1,442.34,1,86.98,1,319.45,1,394.27,1,5.65,1,83.95
1527,2018-03-08,1,443.91,1,87.19,1,320.19,1,397.71,1,5.62,1,84.15
1528,2018-03-09,1,443.91,1,87.19,1,320.19,1,397.71,1,5.62,1,84.15
1529,2018-03-10,1,443.91,1,87.19,1,320.19,1,397.71,1,5.62,1,84.15
1530,2018-03-11,1,443.91,1,87.19,1,320.19,1,397.71,1,5.62,1,84.15
1531,2018-03-12,1,443.91,1,87.19,1,320.19,1,397.71,1,5.62,1,84.15
1532,2018-03-13,1,444.22,1,87.28,1,320.55,1,394.69,1,5.64,1,83.99
1533,2018-03-14,1,446.38,1,87.56,1,321.6,1,396.47,1,5.65,1,83.27
1534,2018-03-15,1,449.29,1,87.68,1,321.98,1,398.26,1,5.66,1,83.37
1535,2018-03-16,1,448.3,1,87.61,1,321.78,1,397.62,1,5.65,1,82.74
1536,2018-03-17,1,450.65,1,87.87,1,322.72,1,397.56,1,5.61,1,82.49
1537,2018-03-18,1,450.65,1,87.87,1,322.72,1,397.56,1,5.61,1,82.49
1538,2018-03-19,1,450.65,1,87.87,1,322.72,1,397.56,1,5.61,1,82.49
1539,2018-03-20,1,448.07,1,87.3,1,320.6,1,393.86,1,5.56,1,81.39
1540,2018-03-21,1,449.31,1,87.22,1,320.34,1,394.47,1,5.54,1,81.17
1541,2018-03-22,1,449.31,1,87.22,1,320.34,1,394.47,1,5.54,1,81.17
1542,2018-03-23,1,449.31,1,87.22,1,320.34,1,394.47,1,5.54,1,81.17
1543,2018-03-24,1,449.31,1,87.22,1,320.34,1,394.47,1,5.54,1,81.17
